CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.01.01;Receitas financeiras;242774.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.01.02;Variação cambial líquida;0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.01.02;Variação cambial líquida;0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02;Despesas Financeiras;-232127.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02;Despesas Financeiras;-187737.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02.01;Despesas financeiras;-166959.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02.01;Despesas financeiras;-156681.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02.02;Variação cambial líquida;-65168.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02.02;Variação cambial líquida;-31056.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;514835.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;480189.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;13577.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;3544.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08.01;Corrente;-3377.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08.01;Corrente;-15856.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08.02;Diferido;16954.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08.02;Diferido;19400.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.09;Resultado Líquido das Operações Continuadas;528412.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.09;Resultado Líquido das Operações Continuadas;483733.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11;Lucro/Prejuízo Consolidado do Período;528412.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11;Lucro/Prejuízo Consolidado do Período;483733.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;528934.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;482772.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11.02;Atribuído a Sócios Não Controladores;-522.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11.02;Atribuído a Sócios Não Controladores;961.0000000000;S
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.01.01;ON;1.6145200000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.01.01;ON;1.4800000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.01.02;PN;0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.01.02;PN;0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.02.01;ON;1.6145200000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.02.01;ON;1.4800000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.02.02;PN;0.0000000000;N
82.901.000/0001-27;2025-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.02.02;PN;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.01;Receita de Venda de Bens e/ou Serviços;0.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.01;Receita de Venda de Bens e/ou Serviços;0.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;0.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;0.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.03;Resultado Bruto;0.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.03;Resultado Bruto;0.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04;Despesas/Receitas Operacionais;-189.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04;Despesas/Receitas Operacionais;-278.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01.01;Comissões;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01.01;Comissões;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01.02;Salarios e Encargos Sociais;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01.02;Salarios e Encargos Sociais;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01.03;Encargos Indiretos com Mão de Obra;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01.03;Encargos Indiretos com Mão de Obra;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01.04;Provisão e Perdas no Recebimentos de Creditos;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01.04;Provisão e Perdas no Recebimentos de Creditos;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01.05;Fretes, Seguros e Transportes;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01.05;Fretes, Seguros e Transportes;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01.06;Brindes e Amostras;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01.06;Brindes e Amostras;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01.07;Serviços de Terceiros;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01.07;Serviços de Terceiros;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01.08;Outros;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01.08;Outros;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02;Despesas Gerais e Administrativas;-293.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02;Despesas Gerais e Administrativas;-463.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.01;Slarios e Encargos Sociais;-293.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.01;Slarios e Encargos Sociais;-463.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.02;Encargos Indiretos com Mão de Obra;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.02;Encargos Indiretos com Mão de Obra;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.03;Honorarios da Diretoria e Conselhos Adm e Fiscal;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.03;Honorarios da Diretoria e Conselhos Adm e Fiscal;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.04;Impostos e Taxas Diversos;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.04;Impostos e Taxas Diversos;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.05;Serviços de Terceiros;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.05;Serviços de Terceiros;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.06;Depreciação e Amortização;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.06;Depreciação e Amortização;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.07;Multas;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.07;Multas;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.08;Energia;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.08;Energia;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.09;Processos Trabalhista e Civeis;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.09;Processos Trabalhista e Civeis;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.10;Outros;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.10;Outros;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.11;Alugueis e Arrendamentos;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.11;Alugueis e Arrendamentos;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.12;Publicações;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.12;Publicações;0.0000000000;N
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
82.981.929/0001-03;2025-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.04;Outras Receitas Operacionais;264.0000000000;S
